episode,phase,starting_stones,steps,avg_return,ema_return,win_rate,draw_rate,policy_loss,value_loss,entropy,kl_div,clip_frac,grad_norm,lr,cycle_step,last_reset_event,minimax_depth_beaten,clone_gen,active_mm_max_depth,shaping_mult,wr_vs_mm_d1,wr_vs_mm_d2,wr_vs_mm_d3,wr_vs_mm_d4,wr_vs_mm_d5,wr_vs_mm_d6,wr_vs_mm_d7,wr_vs_random,wr_vs_self,slope_angle_d1,slope_angle_d2,slope_angle_d3,slope_angle_d4,slope_angle_d5,slope_angle_d6,slope_angle_d7,samples_in_window_d1,samples_in_window_d2,samples_in_window_d3,samples_in_window_d4,samples_in_window_d5,samples_in_window_d6,samples_in_window_d7,eps_per_sec
1526142,1,-1,47995522,2.2727471975907645,1.7561114506778408,0.88525,0.0365,-0.027071958562980097,0.21709364112736523,1.5782467334166816,0.004261501580544248,0.1023610401628674,0.8540536761283875,9.147540983606556e-05,0,none,2,1,1,0.8582820833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0.848,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,322.2239323217139
1550729,1,-1,48535622,2.2595505363561745,1.7812834049617574,0.88425,0.0445,-0.02763987079996503,0.21690723051627478,1.579722893960548,0.004864522079570275,0.11244604578523924,0.5454708933830261,9.295081967213114e-05,0,none,1,1,1,0.8554450833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.84,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,322.862753421478
1575311,1,-1,49074692,0.6527059884245121,1.724854534134895,0.47625,0.0155,0.01796451081737768,0.689015073188837,1.722108597340791,0.03723438219099805,0.3615719028141188,1.1681363582611084,9.442622950819672e-05,0,none,0,2,1,0.8526996666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908,0.292,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,323.82618441521356
1608091,1,-1,49807780,0.4761122783736961,1.662417421346835,0.509,0.019,0.0043505625428119,0.5588075250819109,1.7090349439261616,0.006074036665571232,0.16526828490305637,1.187892198562622,9.639344262295081e-05,0,none,0,2,1,0.8494389166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892,0.338,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,324.98273485543785
1632668,1,-1,50391610,0.585173116089613,1.6085552060839738,0.5305,0.02,0.006367717560303087,0.5148691113789876,1.7204453643163045,0.00502960344698901,0.14310361365477245,3.1053431034088135,9.786885245901639e-05,0,none,2,2,1,0.8469016666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894,0.386,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,325.43301500607043
1657248,1,-1,50984434,0.7698125117768985,1.56661807136862,0.568,0.031,0.0015775188524276018,0.4769907347361247,1.6799480613072713,0.004879077849909663,0.13480993549029033,1.6056654453277588,9.934426229508195e-05,0,none,2,2,1,0.8444115833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892,0.418,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,325.80903482865324
1681847,1,-1,51590425,0.896635350259106,1.5331189353131442,0.59375,0.0225,0.004666935343605776,0.4736656908194224,1.657584743499756,0.004849401949904859,0.1267482308546702,1.5640727281570435,0.00010081967213114753,0,none,2,2,1,0.8420831666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896,0.458,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,326.2787169925237
1706426,1,-1,52206891,1.0718879228940772,1.5100573846921908,0.6355,0.03,0.0002662365881499285,0.4307194340687532,1.5966311998856373,0.0043314890219615055,0.11783657222986221,1.5748528242111206,0.0001022950819672131,0,none,0,2,1,0.8396749166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0.512,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,326.5745688830612
1731021,1,-1,52851018,1.2444399813715217,1.4967765145261573,0.6845,0.032,0.00031856740796133693,0.3926170655974635,1.5312017217094516,0.004522499751966493,0.12178430365927426,0.8518218398094177,0.00010377049180327867,0,none,1,2,1,0.8369568333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926,0.576,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,326.58080983326164
1755600,1,-1,53524300,1.3677936493494678,1.4903273712673228,0.70875,0.0375,0.001595108144794635,0.3723515254401025,1.4672123378231412,0.00468179425141508,0.11926670159612383,0.8614388108253479,0.00010524590163934425,0,none,1,2,1,0.83412075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.584,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,326.191813935665
1780176,1,-1,54197145,1.489448654682176,1.4902834354380654,0.72025,0.0355,-0.0017655005219802703,0.3526760580993834,1.430916496685573,0.005083713729012136,0.11878527798468158,0.6906468272209167,0.00010672131147540983,0,none,2,2,1,0.8314344166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898,0.584,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,326.04299581534525
1804766,1,-1,54893991,1.611123802829277,1.4963254538076258,0.773,0.038,-0.001488141069698724,0.335323681079206,1.375723896991639,0.004885374949524356,0.11613771922531582,0.7175742983818054,0.0001081967213114754,0,none,1,2,1,0.8285510833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.702,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,325.56240166367013
1829348,1,-1,55589467,1.7350158594084868,1.5082599740876688,0.769,0.05,-0.005194638724620828,0.31397948662439984,1.328374635214093,0.004975479394572134,0.1206294549950238,1.4178940057754517,0.00010967213114754098,0,none,0,2,1,0.8256313333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904,0.676,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,325.1198794508808
1853929,1,-1,56268672,1.8855102852596883,1.5271224896462696,0.82075,0.0475,-0.00510126754774579,0.3033456727862358,1.2960824540683202,0.005053543272272994,0.12366712811802115,0.6886496543884277,0.00011114754098360654,0,none,1,2,1,0.8227349166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932,0.706,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,324.87317185763624
1878522,1,-1,56933192,1.9767268011855907,1.5496027052232355,0.833,0.042,-0.008903862204447034,0.2853337221202396,1.2582731317906153,0.0054644038692848495,0.13088206663018181,1.208884835243225,0.00011262295081967212,0,none,0,2,1,0.8198143333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928,0.776,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,324.68289656979084
1903105,1,-1,57571983,2.0852850727603456,1.576386823600091,0.84575,0.0375,-0.01052036438173113,0.28413181732862425,1.220887358372028,0.0062466996307007205,0.13307387620592728,0.8372241854667664,0.00011409836065573769,0,none,2,2,1,0.8168919166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.788,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,324.7201053043253
1927713,1,-1,58200687,2.210073483692273,1.6080711566047001,0.8715,0.042,-0.011367285397524634,0.27319164594014483,1.1978781493504842,0.0066885231342166665,0.13962989389896394,0.659326434135437,0.00011557377049180327,0,none,0,2,1,0.8139478333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.822,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,324.61390354065253
1952292,1,-1,58811763,2.254333676798901,1.6403842826144102,0.883,0.031,-0.011832944204409918,0.2697722788651784,1.1901334889729818,0.006445523484920462,0.14769627074400585,1.456268310546875,0.00011704918032786883,0,none,0,3,1,0.8110156666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914,0.874,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,324.874475043864
1976873,1,-1,59526180,0.6432981423205765,1.5905299755997184,0.5655,0.061,0.003249759408484759,0.4357516611444539,1.8029451822412426,0.009449748038688952,0.22612958358622146,3.8345787525177,0.00011852459016393441,0,none,0,3,1,0.8083580833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.42,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,324.44853917109634
2001457,1,-1,60245585,0.8349287059456549,1.5527499121170152,0.61175,0.0725,0.0029258825615498013,0.3908912854633112,1.8008953319198784,0.006561626811329832,0.17980197380329,0.6941432952880859,0.00011999999999999999,0,none,1,3,1,0.8057955833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912,0.432,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,324.1779677307757
2026037,1,-1,60985263,1.0637231985940245,1.5282985764408656,0.66125,0.0595,-7.658634304759963e-05,0.3387758167841101,1.8117459935526694,0.006168852662867917,0.16439763368457877,0.8429824113845825,0.00012147540983606557,0,none,1,3,1,0.8030174999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.514,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,323.54952641977013
2050619,1,-1,61724710,1.2496829954465036,1.5143677973911476,0.69225,0.0595,-0.000941671665188753,0.3225772268242306,1.7777758134735955,0.005816305573615763,0.1568481586045689,0.7260057330131531,0.00012295081967213115,0,none,1,3,1,0.8001628333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914,0.568,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,322.9143194024504
2075197,1,-1,62447973,1.4651566829491243,1.5119072416690462,0.747,0.063,-0.001978308213357296,0.3040038016107347,1.743231513765123,0.005876401520799846,0.15495159957143995,0.9522637128829956,0.0001244262295081967,0,none,2,3,1,0.7973153333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,0.604,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,322.39359363685975
2107970,1,-1,63394590,1.6351752248331883,1.5180706408272533,0.754,0.063,-0.0026379626768844567,0.2946363629280836,1.6572512648571496,0.006088760526229938,0.1530584992691018,0.7571774125099182,0.0001263934426229508,0,none,2,3,1,0.7934720833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896,0.618,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,321.7847718792068
2132575,1,-1,64092083,1.7729622646899188,1.5308152220203866,0.79325,0.0525,-0.004526364567539729,0.2773241387016472,1.6267182689973678,0.006674473232793054,0.1497824476368126,1.3312572240829468,0.00012786885245901638,0,none,2,3,1,0.7905959166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926,0.704,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,321.4009933528812
2157158,1,-1,64773165,1.8797131264643694,1.5482601172425856,0.82025,0.0525,-0.006049440206316788,0.2704292755751383,1.5944832804657163,0.005932924199095439,0.14964603774604343,0.8531228303909302,0.00012934426229508196,0,none,1,3,1,0.7877019166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,0.73,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,321.14754155855104
2181741,1,-1,65431993,2.0180880022637235,1.5717515114936425,0.855,0.037,-0.007701724010266732,0.26264763559088294,1.5524933603074815,0.007370257158016349,0.1564292429405966,1.2423381805419922,0.00013081967213114754,0,none,1,3,1,0.78477175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.766,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,321.0364819481209
2206322,1,-1,66074802,2.0377203821291685,1.5950499550254187,0.84025,0.0465,-0.009115277156711388,0.2588284903993973,1.5571734416179168,0.006377026316327736,0.1541927645985897,0.7199289202690125,0.0001322950819672131,0,none,2,3,1,0.7818665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.748,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,321.05727725222863
2230900,1,-1,66685852,2.188901651522944,1.624742539850295,0.873,0.039,-0.01158053799221913,0.24496630807717643,1.4656219561894734,0.006645343393708269,0.15955123563607534,0.7032390236854553,0.00013377049180327867,0,none,2,3,1,0.7789523333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.818,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,321.0971740443388
2255488,1,-1,67270494,2.249355850078381,1.6559732053616993,0.8895,0.037,-0.010973503360421293,0.2431192493273152,1.4500929100645914,0.00641355575579736,0.15820436717735398,0.8996800184249878,0.00013524590163934425,0,none,2,3,1,0.7760396666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938,0.87,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,321.31961431285094
2280076,1,-1,67840311,2.27999971500228,1.6871745308437283,0.8885,0.036,-0.013299644122728042,0.2449335805657837,1.4056934350066714,0.006806471006711945,0.1664098141094049,2.3612637519836426,0.00013672131147540983,0,none,1,3,1,0.7730989166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938,0.834,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,321.61968871543274
2304709,1,-1,68389764,2.3652012174501182,1.7210758651740476,0.89725,0.0335,-0.01573748795922394,0.23710516253204056,1.3443758090337117,0.006856304815631698,0.16117496765924222,0.623521089553833,0.00013819672131147538,0,none,0,3,1,0.7701796666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942,0.836,0.0,nan,nan,nan,nan,nan,nan,20,0,0,0,0,0,0,322.1839413546747
2329787,2,3,68725444,1.0284209072978303,1.6864431172802368,0.609,0.0,0.0019292111456808117,1.020357056900307,1.7288378962764033,0.02411490235546673,0.36278117696444195,2.1855714321136475,0.00020999991345331824,2,phase,2,0,3,0.7677150833333333,0.824,0.686,0.0,0.0,0.0,0.0,0.0,0.99,0.53,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,0,0,0,323.7432559741239
2354795,2,3,68957584,1.586931025940475,1.6814675127132486,0.75125,0.0025,-0.0007026191222283876,0.7383947318250482,1.7728280479257756,0.023832273415543816,0.374520918636611,2.4276201725006104,0.00020999945908363108,5,phase,2,0,3,0.765518,0.912,0.784,0.464,0.0,0.0,0.0,0.0,0.992,0.74,nan,nan,nan,nan,nan,nan,nan,2,2,2,0,0,0,0,325.69258924662586
2379547,2,3,69210987,0.5182329571423548,1.623305784934704,0.47125,0.0295,0.007599904615845945,0.6981843643718295,2.2262968685891895,0.03999700609387623,0.40297040674421525,2.1270642280578613,0.00027299859358764425,1,clone,2,1,4,0.7631154166666667,0.938,0.842,0.542,0.482,0.0,0.0,0.0,0.996,0.27,nan,nan,nan,nan,nan,nan,nan,3,3,3,1,0,0,0,327.53611366446233
2404136,2,3,69489553,0.7297760646108664,1.578629298918512,0.5535,0.0,0.005807529464646271,0.6540344014312282,2.0219657637856225,0.014401007373111717,0.31907831538807263,3.074558734893799,0.0002729981712090392,4,clone,2,1,6,0.7608075,0.938,0.822,0.544,0.542,0.494,0.474,0.0,0.998,0.474,nan,nan,nan,nan,nan,nan,nan,4,4,4,2,1,1,0,328.908359428393
2428754,2,3,69753203,1.1458490845749019,1.5569902882013316,0.61925,0.0005,-0.004115384450415149,0.6982742925484975,1.8155061682065328,0.01351875855276982,0.2858903884887695,1.1548664569854736,0.00027299724197764715,7,clone,1,1,7,0.7585468333333334,0.918,0.812,0.58,0.554,0.542,0.552,0.6611570247933884,1.0,0.602,nan,nan,nan,nan,nan,nan,nan,5,5,5,3,2,2,1,327.3139633382389
2453332,2,3,70001415,1.8524129714434638,1.5717614223634382,0.782,0.0,-0.0036739891530790676,0.7803791185220083,1.5482444206873576,0.01445417523694535,0.28228617707888287,2.348583698272705,0.0002729958058969313,10,clone,1,1,7,0.7563175833333333,0.918,0.746,0.584,0.56,0.592,0.538,0.496,0.994,0.862,nan,nan,nan,nan,nan,nan,nan,6,6,6,4,3,3,2,308.4301173813079
2477912,2,3,70204676,2.2067473431075944,1.603510718400646,0.841,0.0,-0.002419253568708276,0.6445914631088575,1.1931069940328598,0.02039438965342318,0.24769108990828195,1.7485400438308716,0.00027299386297224387,13,clone,2,1,7,0.7541211666666667,0.912,0.764,0.59,0.62,0.618,0.542,0.498,0.992,0.958,nan,nan,nan,nan,nan,nan,nan,7,7,7,5,4,4,3,287.0377794681592
2502490,2,3,70385074,2.3108139884306214,1.6388758819021447,0.863,0.0,-0.011034868182226395,0.6265585124492645,0.992437427242597,0.014109329766749093,0.1970661866168181,2.499314785003662,0.00027299141321082584,16,clone,1,1,7,0.7518939166666667,0.924,0.744,0.59,0.632,0.686,0.578,0.508,0.994,0.984,nan,nan,nan,nan,nan,nan,nan,8,8,8,6,5,5,4,269.34529358482234
2527068,2,3,70558717,2.311173063820123,1.6724907409980436,0.86,0.0,-0.012187617447731705,0.6300980746746063,0.9820847089091936,0.013643013429827988,0.18371019201974073,4.387758255004883,0.00027298845662180715,19,clone,1,1,7,0.7496726666666667,0.896,0.752,0.626,0.592,0.674,0.6,0.51,0.994,0.99,nan,nan,nan,nan,nan,nan,nan,9,9,9,7,6,6,5,251.80543222575727
2551647,2,3,70724701,2.293910048773223,1.7035617063868025,0.863,0.0,-0.005807201821534406,0.6705123157728285,0.9527059736705962,0.011435426062061674,0.1623924942243667,0.8772295117378235,0.0002729849932162067,22,clone,1,1,7,0.7474915,0.92,0.736,0.566,0.622,0.656,0.588,0.512,0.994,0.988,8.330293720034987,-6.965975822116929,58.03359085536528,nan,nan,nan,nan,10,10,10,8,7,7,6,237.20609072229118
2576225,2,3,70888385,2.3185116768040848,1.7343092049076665,0.8655,0.0,-0.0058920477805215685,0.6802887547583807,0.9349261011396136,0.013981817667150781,0.15698488695280893,1.0336905717849731,0.00027298102300693235,25,clone,1,1,7,0.7452676666666667,0.918,0.714,0.592,0.602,0.702,0.596,0.576,0.996,0.988,7.089113528733846,-10.828331772375815,53.541155004408864,nan,nan,nan,nan,11,11,11,9,8,8,7,225.6038732245557
2600807,2,3,71049642,2.3582133273703043,1.7655044110307982,0.88175,0.0005,-0.007244044244067655,0.6571973022960481,0.9067943663824172,0.011137450646076883,0.16800678627831594,1.2010387182235718,0.0002729765460087805,28,clone,1,1,7,0.7430366666666667,0.938,0.7,0.614,0.708,0.726,0.614,0.54,0.988,0.99,7.835958012102318,-13.78330861320469,49.996562377031466,35.126967126427225,nan,nan,nan,12,12,12,10,9,9,8,214.61044855260948
2625390,2,3,71265834,-0.18620282646455075,1.6679190491560307,0.3995,0.0,0.0008230890990013168,1.078370105652582,1.9677660181408836,0.024704322484987124,0.35112043505623225,2.0069639682769775,0.0002729715622384364,31,clone,1,1,7,0.7408525833333333,0.878,0.714,0.556,0.582,0.664,0.564,0.52,1.0,0.194,3.5465426420769766,-14.113253877886422,44.36340642403647,27.046377515027793,40.07095344635396,22.326321776948205,nan,13,13,13,11,10,10,9,411.7850065653479
2658170,2,3,71519441,1.291665165503265,1.6491063549733924,0.6625,0.0,-0.005976269996069648,0.926363969290698,1.6802881249675043,0.01690133126383578,0.2969419139402884,1.4005180597305298,0.0002729641289313872,35,clone,1,1,7,0.73799775,0.932,0.748,0.582,0.598,0.67,0.524,0.534,0.988,0.664,4.253463844996134,-11.817560474738686,40.215804621210715,22.008352167662242,34.753616382599,13.180118110237197,-7.736708140509945,14,14,14,12,11,11,10,488.8170690197189
2682757,2,3,71725168,2.001491208038365,1.6667255976266409,0.8025,0.0,-0.003279269845397384,0.6869952899438364,1.4615519046783447,0.01707493130945497,0.2737809518973033,2.0549778938293457,0.00027295796276809105,38,clone,2,1,7,0.7357839166666666,0.896,0.74,0.58,0.644,0.62,0.586,0.528,1.0,0.902,2.5520656500847645,-10.457473586345548,36.36368516460417,21.16903141837664,26.801756378199453,12.338609311631847,-6.591760974732594,15,15,15,13,12,12,11,498.0892615491999
2625384,2,3,71268491,-0.4813618368962787,1.6531610986344443,0.2985,0.0,0.0038025177685388676,1.0656915732792445,2.141599348613194,0.020502781894590174,0.3562167968068804,2.3721678256988525,0.0002729715622384364,31,clone,1,1,7,0.7409061666666666,0.782,0.63,0.488,0.496,0.48,0.44,0.428,0.998,0.14,-3.6970493035737055,-19.910275514819375,41.61633950152091,19.503219865720663,23.737856484204737,7.976421719696409,nan,13,13,13,11,10,10,9,300.74905103800506
2658161,2,3,71518102,0.8898620635295972,1.614996146879202,0.5905,0.0,-0.006013946650825717,0.9862408947061609,1.8115744634910866,0.017782597436086723,0.3249641844519862,7.050163745880127,0.0002729641289313872,35,clone,1,1,7,0.7380921666666667,0.806,0.666,0.522,0.538,0.474,0.496,0.448,0.99,0.576,-9.22773924077927,-21.01556832112791,35.42077213717113,11.510126556306766,3.9938061914967755,0.1666781611232489,-25.623090140881835,14,14,14,12,11,11,10,315.0169342488922
2682741,2,3,71719822,1.8100394244037057,1.6247483107554272,0.761,0.0,-0.0005724628550793837,0.7476793505527355,1.5233951762870506,0.011514982441440225,0.2382077646476251,1.545471429824829,0.00027295796276809105,38,clone,2,2,7,0.735975,0.772,0.682,0.562,0.54,0.504,0.508,0.5,0.994,0.88,-14.359336544244805,-20.44832964005362,31.72790968053055,6.19641342910425,-5.718527082767485,-3.3138457483594914,-21.4012987298073,15,15,15,13,12,12,11,317.2841799497286
2707320,2,3,71918498,0.6936495544515417,1.5781933729402329,0.5455,0.0,0.0052538789875273195,0.789484387352353,1.6679849738166446,0.01431933788227893,0.2390835994765872,1.1904805898666382,0.00029999972141497557,3,clone,1,2,7,0.733865,0.754,0.634,0.522,0.53,0.528,0.512,0.508,0.992,0.494,-18.20208158971202,-21.772348939283475,26.893051211839992,1.9636575340518938,-9.531736958251708,-4.999082493784144,-17.42956980710216,16,16,16,14,13,13,12,319.1484992839492
2731899,2,3,72092708,0.6969023927979152,1.534128823933117,0.528,0.0,0.003598177820094861,0.7209945941964785,1.7507996608813603,0.011070343064299474,0.21978173404932022,1.4411091804504395,0.0002999988856609407,6,clone,1,2,7,0.7317528333333334,0.756,0.642,0.552,0.594,0.576,0.51,0.476,0.998,0.482,-20.34399028275044,-21.975524974015194,23.965616018282972,2.8134149460426103,-8.578789553367498,-6.042041093692117,-16.62923387611311,17,17,17,15,14,14,13,321.0576614712871
2756479,2,3,72277326,0.7618026445628578,1.495512514964604,0.547,0.0,0.0019655536064722887,0.6975431516766548,1.8239621023337047,0.010922007553745061,0.22662046862145266,1.2375837564468384,0.0002999974927410101,9,clone,2,2,7,0.7296408333333333,0.758,0.67,0.586,0.574,0.512,0.538,0.484,0.998,0.51,-21.42116862463502,-20.79128904245901,22.616338123769484,2.3107994934808462,-11.309932474020272,-4.9803366679808185,-15.183685416905385,18,18,18,16,15,15,14,321.14793995492755
2781059,2,3,72478893,1.0322741285273893,1.4723505956427434,0.607,0.0,-0.0003811261288959671,0.7871251040034823,1.8638429465117279,0.010275327203864301,0.23431920618922622,1.1677069664001465,0.0002999955426603749,12,clone,2,2,7,0.72752925,0.78,0.68,0.604,0.576,0.55,0.522,0.53,0.996,0.624,-21.18877777636335,-19.306163477271905,21.870699305654643,2.0101443734541538,-11.030962089917933,-4.962177927268077,-11.357926742747768,19,19,19,17,16,16,15,319.4289236072574
2805641,2,3,72700570,1.6739383183467424,1.4824299817779432,0.73875,0.0005,-0.0009608734140379562,0.8109340888482554,1.6798717843161688,0.01211840595567116,0.2664244903458489,1.0354745388031006,0.00029999303542630303,15,clone,2,2,7,0.7254168333333333,0.77,0.714,0.59,0.6,0.56,0.564,0.496,0.994,0.806,-21.027810837109303,-16.934506893242798,20.636449434977468,2.727322335843392,-10.193091456605679,-2.974458629456817,-10.162689127108376,20,20,20,18,17,17,16,317.7081118405807
2830220,2,3,72969784,-0.17946933775881146,1.3993350158011053,0.38325,0.0035,0.0036175794189031688,0.6751288145016401,2.2874787159455128,0.03172846269817688,0.34948682479369336,2.0438883304595947,0.0002999998761844122,2,clone,2,3,7,0.7233063333333334,0.78,0.672,0.614,0.556,0.54,0.582,0.542,0.996,0.204,-24.17541937233399,-19.52381765018241,4.731410750235317,1.607880369913724,-10.207410071965622,-0.7993691205155742,-7.115371502913237,20,20,20,19,18,18,17,317.568364794146
2854803,2,3,73269651,0.5316577898765139,1.3559511545048755,0.50825,0.0065,0.00342672546274769,0.685621590186388,2.168977975845337,0.014861469706281638,0.30482388383302933,2.397381544113159,0.0002999992261531373,5,clone,2,3,7,0.7211920833333334,0.792,0.694,0.6,0.606,0.578,0.564,0.486,0.996,0.428,-24.146729409005157,-18.23102801019993,2.1219886736071705,2.404149184663429,-8.721385318808057,0.12062251550694034,-7.054081556839349,20,20,20,20,19,19,18,317.88981436947034
2879380,2,3,73586065,1.04120885626332,1.3402140395927975,0.61475,0.0245,-0.0010384721875501175,0.5535284189077524,2.1283354575817404,0.01388550884066484,0.28959802098763293,1.1460262537002563,0.00029999801895469767,8,clone,2,3,7,0.7190813333333334,0.776,0.716,0.584,0.578,0.56,0.604,0.544,0.996,0.57,-23.422405880082785,-14.012724698905656,1.3335015275389093,-0.9442178871693785,-8.086190895092122,2.0978968360508223,-4.82318541636518,20,20,20,20,20,20,19,315.9286947183184
2903958,2,3,73927168,1.4002755765819042,1.3432171164422528,0.69975,0.0555,-0.006987549442177017,0.40746576463182765,2.2065016676982245,0.012772938323905692,0.27936634980142117,1.178219199180603,0.0002999962545935923,11,clone,2,3,7,0.7169678333333334,0.746,0.706,0.628,0.552,0.568,0.55,0.516,0.986,0.708,-23.049935038681774,-10.232345931405801,1.912021209569057,-3.3014032798171242,-11.329813954963152,-0.38254057294284494,-4.032437471122313,20,20,20,20,20,20,20,314.3580315139051
2928540,2,3,74274206,1.74974358974359,1.3635434401073196,0.77925,0.0555,-0.008353109754222845,0.43472456222488765,2.052037219206492,0.011795791137653092,0.26059563599881674,1.0415927171707153,0.00029999393307639704,14,clone,2,3,7,0.7148505833333334,0.776,0.692,0.598,0.532,0.542,0.55,0.54,0.99,0.832,-21.88751669461375,-6.774814982261329,2.521109140640072,-5.899909209046085,-13.908860223630422,-0.30327708320155505,2.2080247632728995,20,20,20,20,20,20,20,313.60472336244135
2953117,2,3,74547990,0.6403938963804117,1.327385962920974,0.534,0.002,0.003927607197935382,0.8078329503536225,1.9933617115020752,0.019860304426401854,0.2905637502670288,0.9730833768844604,0.0002999998761844122,2,clone,2,4,7,0.7127378333333334,0.794,0.696,0.604,0.558,0.544,0.604,0.53,0.992,0.482,-19.756151477643243,-5.100883085130644,3.407874667465792,-7.35183259748416,-14.691980189904124,1.0441322912965838,2.5692630678237527,20,20,20,20,20,20,20,314.2557169538587
2977693,2,3,74772950,1.141015282549461,1.3180674289023984,0.63025,0.0005,-0.0022664176972789895,0.8662158405339276,1.8004547622468736,0.012779976431004427,0.25272244932474913,0.9409750699996948,0.0002999992261531373,5,clone,2,4,7,0.7106294166666667,0.774,0.7,0.614,0.54,0.538,0.54,0.526,0.994,0.6,-17.96947685892949,-2.4660717207181007,4.765638198478866,-7.236545173200765,-14.62101428295196,0.21367349542766068,2.754965021423291,20,20,20,20,20,20,20,314.42777979536874
